stop_id,stop_name,stat,okres
27726,"Potůčky,,vrty-most",CZ,KV
27729,Potvorov,CZ,PS
27733,"Poustka,Ostroh,rozc.",CZ,CH
27732,"Poustka,Ostroh",CZ,CH
27731,"Poustka,,rozc.",CZ,CH
27730,Poustka,CZ,CH
52544,"Pouzdřany,,ObÚ",CZ,BV
27734,"Pouzdřany,,škola",CZ,BV
27739,"Považská Bystrica,,AS",SK,PB
4942,"Povrly,Český Bukov",CZ,UL
47887,"Povrly,,háj.",CZ,UL
27797,"Povrly,,koupaliště",CZ,UL
19837,"Povrly,Lužec,U mlýna",CZ,UL
19836,"Povrly,Lužec",CZ,UL
19875,"Povrly,Lysá,rozc.",CZ,UL
21228,"Povrly,Mírkov,samota",CZ,UL
21227,"Povrly,Mírkov",CZ,UL
23042,"Povrly,Neštědice",CZ,UL
27798,"Povrly,,ObÚ",CZ,UL
27799,"Povrly,,sídliště",CZ,UL
32063,"Povrly,Slavošov",CZ,UL
34553,"Povrly,Šachov,rozc.",CZ,UL
27800,"Povrly,,učiliště",CZ,UL
64652,"Poysbrunn,,Hauptstraße 25",A,
27801,"Poysdorf,,Dreifaltigkeitsplatz",A,
29080,"Pozďatín,,myslivna",CZ,TR
27806,Pozďatín,CZ,TR
27807,"Pozděchov,,č.27",CZ,VS
27809,"Pozděchov,,obec",CZ,VS
27808,"Pozděchov,,točna",CZ,VS
27810,"Pozděchov,,Václavák",CZ,VS
11065,"Pozdeň,Hřešice,rybník",CZ,KD
11064,"Pozdeň,Hřešice",CZ,KD
27812,Pozdeň,CZ,KD
27814,"Pozlovice,,dol.konec",CZ,ZL
27815,"Pozlovice,,hor.konec",CZ,ZL
49270,"Pozlovice,,Lipská",CZ,ZL
49404,"Pozlovice,,Nad přehradou",CZ,ZL
19642,"Pozlovice,,přehrada",CZ,ZL
27816,"Pozlovice,,PV ZD",CZ,ZL
27817,"Pozlovice,,střed",CZ,ZL
27825,"Pozořice,,Jezera vodojem",CZ,BO
27823,"Pozořice,,Jezera",CZ,BO
27827,"Pozořice,,nám.",CZ,BO
27829,"Pozořice,,škola",CZ,BO
27831,"Pozořice,,Velké Lipky",CZ,BO
55560,"Prace,,Mohyla míru",CZ,BO
27843,"Prace,,náves",CZ,BO
27845,"Prace,,škola",CZ,BO
27846,"Prace,,točna",CZ,BO
27849,"Pracejovice,Makarov",CZ,ST
53711,"Pracejovice,,U Křížku",CZ,ST
27847,Pracejovice,CZ,ST
27851,"Práče,,ObÚ",CZ,ZN
27852,"Práče,,rozc.0.7",CZ,ZN
47558,"Práče,,škola",CZ,ZN
27854,"Prádlo,Chvostule",CZ,PJ
27856,"Prádlo,Zájezdek",CZ,PJ
27853,Prádlo,CZ,PJ
58936,"Praha,,Albertov",CZ,AB
58937,"Praha,,Ametystová",CZ,AB
47715,"Praha,,Amforová",CZ,AB
58759,"Praha,,Anděl",CZ,AB
57405,"Praha,,Antala Staška",CZ,AB
58938,"Praha,,Apolinářská",CZ,AB
58760,"Praha,,Arbesovo náměstí",CZ,AB
67892,"Praha,,Arena Libeň jih",CZ,AB
58761,"Praha,,Argentinská",CZ,AB
65441,"Praha,,Archeologická",CZ,AB
27955,"Praha,,Avia Letňany",CZ,AB
47130,"Praha,,Baba II",CZ,AB
27965,"Praha,,Baba I",CZ,AB
55175,"Praha,,Bachova",CZ,AB
55726,"Praha,,Bakovská",CZ,AB
58762,"Praha,,Balabenka",CZ,AB
58763,"Praha,,Balkán",CZ,AB
27904,"Praha,,Baně",CZ,AB
58939,"Praha,,Barrandovská",CZ,AB
47099,"Praha,,Bártlova",CZ,AB
58764,"Praha,,Barvy a laky",CZ,AB
58765,"Praha,,Basilejské náměstí",CZ,AB
58940,"Praha,,Bašteckého",CZ,AB
58941,"Praha,,Baterie",CZ,AB
58942,"Praha,,Bavorská",CZ,AB
27933,"Praha,,Bazar",CZ,AB
66585,"Praha,,Bazén Hloubětín",CZ,AB
58705,"Praha,,Bazovského",CZ,AB
66270,"Praha,,Bečovská",CZ,AB
55176,"Praha,,Běchovice",CZ,AB
47821,"Praha,,Belárie",CZ,AB
58943,"Praha,,Bělocerkevská",CZ,AB
59439,"Praha,,Benice",CZ,AB
58944,"Praha,,Benkova",CZ,AB
58945,"Praha,,Bertramka",CZ,AB
27950,"Praha,,Betáň",CZ,AB
55086,"Praha,,Betonárka",CZ,AB
57816,"Praha,,Bezděkovská",CZ,AB
27908,"Praha,,Bílá Hora",CZ,AB
58766,"Praha,,Bílá labuť",CZ,AB
58947,"Praha,,Bílenecké náměstí",CZ,AB
27909,"Praha,,Bílý Beránek",CZ,AB
58948,"Praha,,Biskupcova",CZ,AB
58952,"Praha,,Blatiny",CZ,AB
47152,"Praha,,Blatnická",CZ,AB
67709,"Praha,,Blatov sever",CZ,AB
55177,"Praha,,Blatov",CZ,AB
58953,"Praha,,Blažimská",CZ,AB
58955,"Praha,,Bohdalecká",CZ,AB
58954,"Praha,,Bohdalec",CZ,AB
62438,"Praha,,Bohemians",CZ,AB
58956,"Praha,,Bohnické údolí",CZ,AB
58957,"Praha,,Bojasova",CZ,AB
49463,"Praha,,Boletická",CZ,AB
55178,"Praha,,Bolevecká",CZ,AB
55179,"Praha,,Boloňská",CZ,AB
58767,"Praha,,Bořislavka",CZ,AB
68021,"Praha,,Botanická zahrada Malešice",CZ,AB
58959,"Praha,,Botanická zahrada Troja",CZ,AB
58958,"Praha,,Botanická zahrada",CZ,AB
58768,"Praha,,Branické náměstí",CZ,AB
58961,"Praha,,Braunova",CZ,AB
58769,"Praha,,Brechtova",CZ,AB
55180,"Praha,,Breitcetlova",CZ,AB
58962,"Praha,,Brodecká",CZ,AB
58963,"Praha,,Brodského",CZ,AB
53388,"Praha,,Brumlovka",CZ,AB
62867,"Praha,,Bruselská",CZ,AB
58965,"Praha,,Brusnice",CZ,AB
57672,"Praha,,Bryksova",CZ,AB
66167,"Praha,,Břeclavská",CZ,AB
47559,"Praha,,Břetislavka",CZ,AB
27911,"Praha,,Břevnovská",CZ,AB
58966,"Praha,,Břevnovský klášter",CZ,AB
62868,"Praha,,Březiněveská",CZ,AB
27912,"Praha,,Březiněves",CZ,AB
66230,"Praha,,Bubenská",CZ,AB
47115,"Praha,,Budějovická",CZ,AB
47158,"Praha,,Budovec",CZ,AB
57810,"Praha,,Bucharova",CZ,AB
63480,"Praha,,Bukovinská",CZ,AB
27857,"Praha,,Bulovka",CZ,AB
58968,"Praha,,Butovická",CZ,AB
51402,"Praha,,Cementárna Radotín",CZ,AB
56701,"Praha,,Centrum Zahradní město",CZ,AB
58970,"Praha,,Cibulka",CZ,AB
58971,"Praha,,Cikánka",CZ,AB
58972,"Praha,,Cílkova",CZ,AB
57563,"Praha,,Ciolkovského",CZ,AB
47175,"Praha,,Ctěnice",CZ,AB
67025,"Praha,,Ctěnický zámek",CZ,AB
27913,"Praha,,Cukrovar Čakovice",CZ,AB
55181,"Praha,,Cukrovar Modřany",CZ,AB
49471,"Praha,,Čakovice",CZ,AB
27859,"Praha,,Čakovická",CZ,AB
52634,"Praha,,Čakovický zámek",CZ,AB
51228,"Praha,,Čechova čtvrť",CZ,AB
58974,"Praha,,Čechova škola",CZ,AB
58975,"Praha,,Čechovo náměstí",CZ,AB
58976,"Praha,,Čechtická",CZ,AB
58977,"Praha,,Čechův most",CZ,AB
57516,"Praha,,Černická",CZ,AB
58770,"Praha,,Černínova",CZ,AB
58978,"Praha,,Černý kůň",CZ,AB
47090,"Praha,,Černý Most",CZ,AB
66735,"Praha,,Černý vrch",CZ,AB
47100,"Praha,,Čertousy",CZ,AB
57529,"Praha,,Čertův vršek",CZ,AB
58771,"Praha,,Červeňanského",CZ,AB
58979,"Praha,,Červený dvůr",CZ,AB
28027,"Praha,,Červený Vrch",CZ,AB
55182,"Praha,,Českobrodská",CZ,AB
57522,"Praha,,Českolipská",CZ,AB
66626,"Praha,,Českomalínská",CZ,AB
47178,"Praha,,Českomoravská",CZ,AB
58571,"Praha,,Čimice",CZ,AB
58572,"Praha,,Čimický háj",CZ,AB
58524,"Praha,,Čínská",CZ,AB
49431,"Praha,,Ďáblice",CZ,AB
47860,"Praha,,Ďáblický hřbitov",CZ,AB
55183,"Praha,,Darwinova",CZ,AB
27917,"Praha,,Dědina",CZ,AB
58772,"Praha,,Dědinova",CZ,AB
68263,"Praha,,Dědinská",CZ,AB
66183,"Praha,,Dehtínská",CZ,AB
27860,"Praha,,Dejvická",CZ,AB
58981,"Praha,,Děkanka",CZ,AB
58982,"Praha,,Dělnická",CZ,AB
66124,"Praha,,Dělostřelecká",CZ,AB
66079,"Praha,,Delta",CZ,AB
53181,"Praha,,Depo Hostivař",CZ,AB
58773,"Praha,,Depo Kačerov",CZ,AB
47188,"Praha,,Depo Zličín",CZ,AB
66760,"Praha,,Dercsenyiho",CZ,AB
58984,"Praha,,Dětská nemocnice Karlov",CZ,AB
63442,"Praha,,Diskařská",CZ,AB
62869,"Praha,,Divadlo Gong",CZ,AB
59547,"Praha,,Divadlo Horní Počernice",CZ,AB
58986,"Praha,,Divadlo Na Fidlovačce",CZ,AB
54872,"Praha,,Divadlo pod Palmovkou",CZ,AB
58987,"Praha,,Dívčí hrady",CZ,AB
27861,"Praha,,Divoká Šárka",CZ,AB
62870,"Praha,,Dlabačov",CZ,AB
62871,"Praha,,Dlážděná",CZ,AB
57564,"Praha,,Dlouhá míle",CZ,AB
58774,"Praha,,Dlouhá třída",CZ,AB
53937,"Praha,,Do Čertous",CZ,AB
67375,"Praha,,Do Koutů",CZ,AB
58988,"Praha,,Do Lipan",CZ,AB
58989,"Praha,,Do Rybníčků",CZ,AB
58990,"Praha,,Dobeška",CZ,AB
54721,"Praha,,Dobratická",CZ,AB
58991,"Praha,,Dobročovická",CZ,AB
55184,"Praha,,Dobronická",CZ,AB
55185,"Praha,,Doležalova",CZ,AB
58992,"Praha,,Doliny",CZ,AB
64969,"Praha,,Dolní Černošice",CZ,AB
58993,"Praha,,Dolní Chabry",CZ,AB
52517,"Praha,,Dolní Měcholupy",CZ,AB
55186,"Praha,,Dolní Počernice",CZ,AB
58994,"Praha,,Dolní Šárka",CZ,AB
64968,"Praha,,Dolnočernošická",CZ,AB
58995,"Praha,,Dolnokrčská",CZ,AB
55187,"Praha,,Dolnokřeslická",CZ,AB
27920,"Praha,,Dolnoměcholupská",CZ,AB
66759,"Praha,,Dolnopočernický hřbitov",CZ,AB
59501,"Praha,,Domov seniorů Ďáblice",CZ,AB
58775,"Praha,,Donatellova",CZ,AB
57708,"Praha,,Donovalská",CZ,AB
66964,"Praha,,Dopravní hřiště Vypich",CZ,AB
28022,"Praha,,Dostihová",CZ,AB
49529,"Praha,,Drazdecká",CZ,AB
52693,"Praha,,Dreyerova",CZ,AB
58996,"Praha,,Drinopol",CZ,AB
27990,"Praha,,Drnovská",CZ,AB
57680,"Praha,,Drobná",CZ,AB
28018,"Praha,,Druhanická",CZ,AB
55188,"Praha,,Družná",CZ,AB
49442,"Praha,,Dřevařská",CZ,AB
48894,"Praha,,Dubeček",CZ,AB
62872,"Praha,,Dubečská",CZ,AB
66269,"Praha,,Dubečský hřbitov",CZ,AB
48893,"Praha,,Dubeč",CZ,AB
67891,"Praha,,Dukla-Juliska",CZ,AB
58776,"Praha,,Dunajecká",CZ,AB
47086,"Praha,,Důstojnické domy",CZ,AB
58997,"Praha,,Dvorce",CZ,AB
65324,"Praha,,Dvorní",CZ,AB
66757,"Praha,,Dvořákova",CZ,AB
68328,"Praha,,Dvořákovo nábřeží",CZ,AB
58777,"Praha,,Dyrinka",CZ,AB
47184,"Praha,,Elišky Přemyslovny",CZ,AB
58778,"Praha,,Farkáň",CZ,AB
58606,"Praha,,Filadelfie",CZ,AB
67894,"Praha,,Filmové ateliéry Barrandov",CZ,AB
59000,"Praha,,Filmové ateliéry",CZ,AB
59001,"Praha,,Filosofská",CZ,AB
59002,"Praha,,Flora",CZ,AB
27863,"Praha,,Florenc",CZ,AB
47169,"Praha,,Formanská",CZ,AB
51398,"Praha,,Frančíkova",CZ,AB
53935,"Praha,,Františka Veselého",CZ,AB
59003,"Praha,,Franty Kocourka",CZ,AB
28012,"Praha,,Fruta",CZ,AB
50641,"Praha,,Fryčovická",CZ,AB
55189,"Praha,,Generála Janouška",CZ,AB
52691,"Praha,,Geologická",CZ,AB
58779,"Praha,,Gercenova",CZ,AB
63443,"Praha,,Goetheho",CZ,AB
52486,"Praha,,Grussova",CZ,AB
59007,"Praha,,Habrová",CZ,AB
59008,"Praha,,Hadovitá",CZ,AB
59455,"Praha,,Hadovka",CZ,AB
51104,"Praha,,Hájek",CZ,AB
55083,"Praha,,Háje",CZ,AB
48904,"Praha,,Hájová",CZ,AB
49439,"Praha,,Halenkovská",CZ,AB
58780,"Praha,,Hanspaulka",CZ,AB
68297,"Praha,,Hasičská stanice Modřany",CZ,AB
55190,"Praha,,Hasičská",CZ,AB
58781,"Praha,,Hasova",CZ,AB
59010,"Praha,,Haštalské náměstí",CZ,AB
55191,"Praha,,Hejtmanská",CZ,AB
62873,"Praha,,Hellichova",CZ,AB
62874,"Praha,,Hercovka",CZ,AB
58782,"Praha,,Hládkov",CZ,AB
63921,"Praha,,Hlávkova",CZ,AB
55775,"Praha,,Hlavní nádraží",CZ,AB
58783,"Praha,,Hlavní",CZ,AB
57700,"Praha,,Hlohová",CZ,AB
55192,"Praha,,Hloubětín",CZ,AB
59013,"Praha,,Hlubočepy",CZ,AB
50565,"Praha,,Hlušičkova",CZ,AB
55193,"Praha,,Hněvkovského",CZ,AB
68193,"Praha,,Hodčina",CZ,AB
52692,"Praha,,Högerova",CZ,AB
58784,"Praha,,Holečkova",CZ,AB
67973,"Praha,,Holešovická tržnice",CZ,AB
57041,"Praha,,Holoubkovská",CZ,AB
59014,"Praha,,Holyně",CZ,AB
66588,"Praha,,Holýšovská",CZ,AB
55084,"Praha,,Horčičkova",CZ,AB
62875,"Praha,,Horky",CZ,AB
59015,"Praha,,Horní cesta",CZ,AB
47131,"Praha,,Hornocholupická",CZ,AB
55194,"Praha,,Hostavice",CZ,AB
52521,"Praha,,Hostivařská",CZ,AB
57703,"Praha,,Hostivařské náměstí",CZ,AB
68264,"Praha,,Hostivařský pivovar",CZ,AB
58785,"Praha,,Hostýnská",CZ,AB
27973,"Praha,,Hotel Golf",CZ,AB
27866,"Praha,,Hradčanská",CZ,AB
67696,"Praha,,Hradčanské náměstí",CZ,AB
63505,"Praha,,Hradební",CZ,AB
47107,"Praha,,Hrazanská",CZ,AB
64244,"Praha,,Hrdlořezská",CZ,AB
28007,"Praha,,Hrnčíře",CZ,AB
28008,"Praha,,Hrnčířský hřbitov",CZ,AB
58786,"Praha,,Hřebenka",CZ,AB
55195,"Praha,,Hříbková",CZ,AB
28019,"Praha,,Hulická",CZ,AB
49411,"Praha,,Huntířovská",CZ,AB
58697,"Praha,,Hůrka",CZ,AB
49021,"Praha,,Hutě",CZ,AB
58787,"Praha,,Hutmanka",CZ,AB
59019,"Praha,,Hybšmanka",CZ,AB
51389,"Praha,,Chaplinovo náměstí",CZ,AB
59020,"Praha,,Chmelnice",CZ,AB
58788,"Praha,,Choceradská",CZ,AB
58789,"Praha,,Chodovec",CZ,AB
66761,"Praha,,Chodovická",CZ,AB
56793,"Praha,,Chodovská tvrz",CZ,AB
59021,"Praha,,Chodovská",CZ,AB
56714,"Praha,,Chodov",CZ,AB
27926,"Praha,,Cholupice",CZ,AB
64939,"Praha,,Cholupické náměstí",CZ,AB
65720,"Praha,,Cholupický hřbitov",CZ,AB
27968,"Praha,,Cholupický vrch",CZ,AB
59022,"Praha,,Chotkovy sady",CZ,AB
27921,"Praha,,Chvaly",CZ,AB
58790,"Praha,,Chýnovská",CZ,AB
58791,"Praha,,I. P. Pavlova",CZ,AB
52948,"Praha,,IKEM",CZ,AB
27868,"Praha,,Invalidovna",CZ,AB
59024,"Praha,,Italská",CZ,AB
67350,"Praha,,Ivančická",CZ,AB
55473,"Praha,,Jahodnice II",CZ,AB
55196,"Praha,,Jahodnice",CZ,AB
55085,"Praha,,Jakobiho",CZ,AB
47126,"Praha,,Jalodvorská",CZ,AB
59025,"Praha,,Jana Masaryka",CZ,AB
50693,"Praha,,Jankovcova",CZ,AB
59026,"Praha,,Janovská",CZ,AB
59027,"Praha,,Jarníkova",CZ,AB
59029,"Praha,,Jedličkův ústav",CZ,AB
59556,"Praha,,Jemnická",CZ,AB
27869,"Praha,,Jenerálka",CZ,AB
55197,"Praha,,Jeřická",CZ,AB
57699,"Praha,,Jesenická",CZ,AB
59030,"Praha,,Jezerka",CZ,AB
54796,"Praha,,Ježovická",CZ,AB
47108,"Praha,,Jilemnická",CZ,AB
58792,"Praha,,Jílovská",CZ,AB
62876,"Praha,,Jindřišská",CZ,AB
58793,"Praha,,Jinonice",CZ,AB
59031,"Praha,,Jinonická",CZ,AB
55198,"Praha,,Jiráskova čtvrť",CZ,AB
58794,"Praha,,Jiráskovo náměstí",CZ,AB
53398,"Praha,,Jirčanská",CZ,AB
56704,"Praha,,Jiřího z Poděbrad",CZ,AB
59032,"Praha,,Jitřní",CZ,AB
27870,"Praha,,Jiviny",CZ,AB
66763,"Praha,,Jizbická",CZ,AB
55199,"Praha,,Jižní Město",CZ,AB
49022,"Praha,,Jordánská",CZ,AB
58795,"Praha,,Juliska",CZ,AB
63009,"Praha,,K Austisu",CZ,AB
62877,"Praha,,K Barrandovu",CZ,AB
51401,"Praha,,K Cikánce",CZ,AB
58693,"Praha,,K Drsnici",CZ,AB
48895,"Praha,,K Dubečku",CZ,AB
58698,"Praha,,K Fialce",CZ,AB
59033,"Praha,,K Hájům",CZ,AB
51395,"Praha,,K Holyni",CZ,AB
58645,"Praha,,K Horoměřicům",CZ,AB
68246,"Praha,,K Housličkám",CZ,AB
27906,"Praha,,K chatám",CZ,AB
66869,"Praha,,K Juliáně",CZ,AB
57670,"Praha,,K Lesoparku",CZ,AB
27991,"Praha,,K Letišti",CZ,AB
56635,"Praha,,K Letňanům",CZ,AB
59035,"Praha,,K Lipanům",CZ,AB
55562,"Praha,,K Netlukám",CZ,AB
49450,"Praha,,K Noskovně",CZ,AB
59036,"Praha,,K Obecním hájovnám",CZ,AB
55200,"Praha,,K Pitkovičkám",CZ,AB
59038,"Praha,,K Říčanům",CZ,AB
49466,"Praha,,K Sukovu",CZ,AB
28011,"Praha,,K Teplárně",CZ,AB
58708,"Praha,,K Trninám",CZ,AB
59039,"Praha,,K Třebonicům",CZ,AB
47146,"Praha,,K Tuchoměřicům",CZ,AB
27969,"Praha,,K Vystrkovu",CZ,AB
62401,"Praha,,K Zelenči",CZ,AB
59040,"Praha,,K Žižkovu",CZ,AB
62799,"Praha,,Kabešova",CZ,AB
51944,"Praha,,Kablo",CZ,AB
47116,"Praha,,Kačerov",CZ,AB
59041,"Praha,,Kafkova",CZ,AB
58796,"Praha,,Kajetánka",CZ,AB
59042,"Praha,,Kalinův mlýn",CZ,AB
59043,"Praha,,Kamenická",CZ,AB
28032,"Praha,,Kamenolom Zbraslav",CZ,AB
47159,"Praha,,Kamýcká",CZ,AB
55201,"Praha,,Kapitána Stránského",CZ,AB
67610,"Praha,,Kardausova",CZ,AB
59044,"Praha,,Karenova",CZ,AB
59045,"Praha,,Karlínské náměstí",CZ,AB
58797,"Praha,,Karlovo náměstí",CZ,AB
59046,"Praha,,Karlovy lázně",CZ,AB
49482,"Praha,,Karlov",CZ,AB
59047,"Praha,,Karlštejnská",CZ,AB
47170,"Praha,,Kateřinky",CZ,AB
59048,"Praha,,Kateřinská",CZ,AB
58798,"Praha,,Katovická",CZ,AB
59049,"Praha,,Kavalírka",CZ,AB
59050,"Praha,,Kavčí hory",CZ,AB
59051,"Praha,,Kavkazská",CZ,AB
59052,"Praha,,Kazanka",CZ,AB
59053,"Praha,,Kazínská",CZ,AB
64966,"Praha,,Kazín",CZ,AB
55202,"Praha,,Kbelská",CZ,AB
47110,"Praha,,Kbelský hřbitov",CZ,AB
66629,"Praha,,Kbelský lesopark",CZ,AB
66644,"Praha,,Kbelský pivovar",CZ,AB
27929,"Praha,,Kbely",CZ,AB
27977,"Praha,,Ke Březině",CZ,AB
67988,"Praha,,Ke Džbánu",CZ,AB
57694,"Praha,,Ke Hrázi",CZ,AB
58703,"Praha,,Ke Kaménce",CZ,AB
47105,"Praha,,Ke Kateřinkám",CZ,AB
64967,"Praha,,Ke Kazínu",CZ,AB
59054,"Praha,,Ke Klíčovu",CZ,AB
59055,"Praha,,Ke Koulce",CZ,AB
63420,"Praha,,Ke Kříži",CZ,AB
55203,"Praha,,Ke Schodům",CZ,AB
47171,"Praha,,Ke smrčině",CZ,AB
50465,"Praha,,Ke Stadionu",CZ,AB
27937,"Praha,,Ke Stírce",CZ,AB
66742,"Praha,,Ke Štěrkovně",CZ,AB
54886,"Praha,,Kelerka",CZ,AB
59056,"Praha,,Kesnerka",CZ,AB
55205,"Praha,,Khodlova",CZ,AB
59057,"Praha,,Klamovka",CZ,AB
59058,"Praha,,Klánova",CZ,AB
59059,"Praha,,Klánovice",CZ,AB
59060,"Praha,,Klárův ústav",CZ,AB
65442,"Praha,,Klášterecká",CZ,AB
59062,"Praha,,Klíčovská",CZ,AB
59061,"Praha,,Klíčov",CZ,AB
59063,"Praha,,Klikovka",CZ,AB
59064,"Praha,,Kloboučnická",CZ,AB
52485,"Praha,,Klukovice",CZ,AB
59065,"Praha,,Kněžská luka",CZ,AB
59066,"Praha,,Knovízská",CZ,AB
58799,"Praha,,Kobrova",CZ,AB
59500,"Praha,,Kobyliská střelnice",CZ,AB
51888,"Praha,,Kobylisy",CZ,AB
59067,"Praha,,Kodaňská",CZ,AB
57809,"Praha,,Kodymova",CZ,AB
59068,"Praha,,Koh-i-noor",CZ,AB
47888,"Praha,,Kokořínská",CZ,AB
53283,"Praha,,Kolbenova",CZ,AB
59069,"Praha,,Koleje Jižní Město",CZ,AB
59070,"Praha,,Koleje Strahov",CZ,AB
58800,"Praha,,Koleje Větrník",CZ,AB
27939,"Praha,,Koloděje",CZ,AB
48899,"Praha,,Kolodějská obora",CZ,AB
58801,"Praha,,Kolonie",CZ,AB
66180,"Praha,,Kolová",CZ,AB
27941,"Praha,,Kolovraty",CZ,AB
53432,"Praha,,Komárovská",CZ,AB
55206,"Praha,,Komořany",CZ,AB
59071,"Praha,,Konvářka",CZ,AB
59072,"Praha,,Korandova",CZ,AB
59073,"Praha,,Korek",CZ,AB
62878,"Praha,,Korunovační",CZ,AB
57697,"Praha,,Korytná",CZ,AB
59074,"Praha,,Kostrounek",CZ,AB
59076,"Praha,,Kotlářka",CZ,AB
67416,"Praha,,Kotorská",CZ,AB
68060,"Praha,,Koupaliště Čakovice",CZ,AB
59077,"Praha,,Kovárna",CZ,AB
63923,"Praha,,Kovářova - KD Mlejn",CZ,AB
59078,"Praha,,Kovošrot",CZ,AB
55207,"Praha,,Krahulčí",CZ,AB
58803,"Praha,,Krakov",CZ,AB
47168,"Praha,,Králova",CZ,AB
27947,"Praha,,Královice",CZ,AB
57668,"Praha,,Královická",CZ,AB
62879,"Praha,,Královka",CZ,AB
59079,"Praha,,Královský letohrádek",CZ,AB
57404,"Praha,,Krčská",CZ,AB
58804,"Praha,,Krčský hřbitov",CZ,AB
59080,"Praha,,Krejcárek",CZ,AB
59081,"Praha,,Krematorium Motol",CZ,AB
59082,"Praha,,Krematorium Strašnice",CZ,AB
62368,"Praha,,Krňovická",CZ,AB
59085,"Praha,,Krocínka",CZ,AB
59086,"Praha,,Krymská",CZ,AB
49515,"Praha,,Krystalová",CZ,AB
55208,"Praha,,Křeslice",CZ,AB
62880,"Praha,,Křižíkova",CZ,AB
58805,"Praha,,Křížová",CZ,AB
59087,"Praha,,Kubánské náměstí",CZ,AB
59088,"Praha,,Kublov",CZ,AB
59089,"Praha,,Kudrnova",CZ,AB
58806,"Praha,,Kuchyňka",CZ,AB
63907,"Praha,,Kukulova",CZ,AB
59090,"Praha,,Kuliška",CZ,AB
64942,"Praha,,Kundratka",CZ,AB
55209,"Praha,,Kunratice",CZ,AB
55210,"Praha,,Kunratická škola",CZ,AB
68037,"Praha,,Kusá",CZ,AB
27871,"Praha,,Kutnohorská",CZ,AB
66730,"Praha,,Kutvirtova",CZ,AB
27940,"Praha,,Kvasinská",CZ,AB
66778,"Praha,,Květinková",CZ,AB
47889,"Praha,,Květnová",CZ,AB
55211,"Praha,,Kyje",CZ,AB
55212,"Praha,,Kyjský hřbitov",CZ,AB
59091,"Praha,,Kyselova",CZ,AB
58807,"Praha,,Labe",CZ,AB
51889,"Praha,,Ládví",CZ,AB
47121,"Praha,,Lahovice",CZ,AB
55213,"Praha,,Lahovický most",CZ,AB
27954,"Praha,,Lahovičky",CZ,AB
59092,"Praha,,Lahovská",CZ,AB
57674,"Praha,,Lánská",CZ,AB
58808,"Praha,,Laurová",CZ,AB
59094,"Praha,,Lazarská",CZ,AB
48896,"Praha,,Lázeňka",CZ,AB
55214,"Praha,,Lehárova",CZ,AB
27872,"Praha,,Lehovec",CZ,AB
58809,"Praha,,Lešanská",CZ,AB
27930,"Praha,,Letecké muzeum",CZ,AB
62881,"Praha,,Letenské náměstí",CZ,AB
59609,"Praha,,Letiště Václava Havla",CZ,AB
59618,"Praha,,Letiště",CZ,AB
49448,"Praha,,Letňanská",CZ,AB
47122,"Praha,,Letňany",CZ,AB
55215,"Praha,,Levského",CZ,AB
59095,"Praha,,Lhotecký les",CZ,AB
58810,"Praha,,Lhotka",CZ,AB
51194,"Praha,,Liběchovská",CZ,AB
58811,"Praha,,Libeňská",CZ,AB
59096,"Praha,,Libeňský most",CZ,AB
66229,"Praha,,Libeňský zámek",CZ,AB
62882,"Praha,,Líbeznická",CZ,AB
58812,"Praha,,Libocká",CZ,AB
55216,"Praha,,Libošovická",CZ,AB
27959,"Praha,,Libuš",CZ,AB
50566,"Praha,,Lidečská",CZ,AB
28003,"Praha,,Lihovar",CZ,AB
58813,"Praha,,Limuzská",CZ,AB
59097,"Praha,,Lipanská",CZ,AB
59098,"Praha,,Lipany",CZ,AB
59099,"Praha,,Lipence",CZ,AB
49023,"Praha,,Lipnická",CZ,AB
47397,"Praha,,Lipovická",CZ,AB
58814,"Praha,,Lísek",CZ,AB
56792,"Praha,,Litochlebské náměstí",CZ,AB
58815,"Praha,,Litovický potok",CZ,AB
59497,"Praha,,Livornská",CZ,AB
59100,"Praha,,Lnářská",CZ,AB
66102,"Praha,,Logistická zóna Horní Počernice",CZ,AB
28026,"Praha,,Lohenická",CZ,AB
51400,"Praha,,Lochkov",CZ,AB
55217,"Praha,,Lomnická",CZ,AB
59101,"Praha,,Lomy",CZ,AB
48070,"Praha,,Lotyšská",CZ,AB
67604,"Praha,,Lukášova",CZ,AB
47101,"Praha,,Lukavecká",CZ,AB
47716,"Praha,,Luka",CZ,AB
63007,"Praha,,Lužiny",CZ,AB
59102,"Praha,,Lýskova",CZ,AB
47129,"Praha,,Lysolaje",CZ,AB
57654,"Praha,,Madlina",CZ,AB
59103,"Praha,,Macharovo náměstí",CZ,AB
27961,"Praha,,Malá Chuchle",CZ,AB
47138,"Praha,,Malá Ohrada",CZ,AB
27962,"Praha,,Malešická továrna",CZ,AB
57512,"Praha,,Malešická",CZ,AB
57515,"Praha,,Malešické náměstí",CZ,AB
65163,"Praha,,Malešický park",CZ,AB
57811,"Praha,,Malostranská",CZ,AB
59104,"Praha,,Malostranské náměstí",CZ,AB
59105,"Praha,,Malovanka",CZ,AB
58816,"Praha,,Malvazinky",CZ,AB
52143,"Praha,,Malý Břevnov",CZ,AB
59106,"Praha,,Maniny",CZ,AB
63506,"Praha,,Mariánské náměstí",CZ,AB
59107,"Praha,,Marjánka",CZ,AB
58904,"Praha,,Masarykovo nádraží",CZ,AB
